event_type,crowd_size,duration_hours,risk_level,impact_score
vehicle_breakdown,115,1.1108351617988492,Low,7.23
others,949,1.8142739780843455,Low,6.76
water_logging,520,4.472180610481184,Low,8.99
construction,505,7.098222884086768,Medium,15.6
vehicle_breakdown,104,1.160972188947921,Low,3.26
vehicle_breakdown,88,0.8429652890643969,Low,2.93
vehicle_breakdown,90,1.0059861447956666,Low,7.1
construction,527,6.855303340839296,Medium,15.38
vehicle_breakdown,91,1.1118270719072172,Low,7.2
pot_holes,127,0.852034906131919,Low,2.98
tree_fall,1119,1.768748991886437,Medium,11.89
construction,413,6.153549946218254,Medium,14.57
vehicle_breakdown,79,1.0166844243007913,Low,7.1
accident,596,2.2109208711430757,Medium,12.81
water_logging,769,3.3395306934551514,Medium,12.11
water_logging,753,4.792244197900355,Medium,13.55
vehicle_breakdown,72,1.0039359322255486,Low,3.08
vehicle_breakdown,99,0.8916942031155611,Low,6.99
vehicle_breakdown,73,1.0048518777314592,Low,7.08
road_conditions,917,1.9144785974170175,Medium,10.83
vehicle_breakdown,97,0.9839515238607464,Low,7.08
vehicle_breakdown,96,0.9224346913348175,Low,7.02
vehicle_breakdown,123,0.9107369186731397,Low,3.03
congestion,1192,2.2060266925358087,Medium,13.4
vehicle_breakdown,79,0.8772266527343509,Low,6.96
construction,628,6.286702160359804,Medium,14.91
vehicle_breakdown,115,0.876585325726835,Low,2.99
others,1046,1.9730065484093438,Medium,11.02
vehicle_breakdown,114,0.9868061076393116,Low,7.1
vehicle_breakdown,91,0.8452398520370088,Low,6.94
vehicle_breakdown,88,1.198111271218602,Low,7.29
accident,778,2.1656512791322697,Low,8.94
vehicle_breakdown,109,1.1578335166190845,Low,7.27
road_conditions,1219,1.6934206025884697,Medium,10.91
tree_fall,1023,1.902495520012164,Low,6.93
vehicle_breakdown,92,0.857515009995485,Low,2.95
accident,1014,1.9506978436364435,Medium,12.96
vehicle_breakdown,100,0.9836362048764926,Low,3.08
vehicle_breakdown,93,1.132049003491677,Low,3.23
vehicle_breakdown,120,1.1879671773927074,Low,7.31
vehicle_breakdown,74,1.0573491723867525,Low,7.13
vehicle_breakdown,91,0.8266894695650944,Low,6.92
vehicle_breakdown,99,0.9470158678631475,Low,7.05
construction,417,5.530020325595029,Medium,13.95
vehicle_breakdown,115,1.0747185197997342,Low,3.19
vehicle_breakdown,114,1.0848173327647466,Low,7.2
pot_holes,102,1.1154641640797043,Low,7.22
vehicle_breakdown,114,1.1367886786825503,Low,7.25
vehicle_breakdown,110,0.8876265363863002,Low,3.0
vehicle_breakdown,118,0.8732631712857832,Low,6.99
pot_holes,97,1.0810362967059015,Low,7.18
vehicle_breakdown,117,0.8465977032385246,Low,2.96
vehicle_breakdown,79,1.1699675516729902,Low,3.25
vehicle_breakdown,121,1.0324162530287564,Low,3.15
vehicle_breakdown,106,0.9435449569997075,Low,3.05
vehicle_breakdown,79,1.1811525620105225,Low,7.26
pot_holes,103,0.9368910086688153,Low,7.04
vehicle_breakdown,107,1.0609354809253813,Low,7.17
others,1125,1.6265477513431412,Medium,10.75
vehicle_breakdown,94,1.0329164472791528,Low,3.13
vehicle_breakdown,116,0.8459188392213983,Low,6.96
others,1114,2.3646021725108115,High,16.48
vehicle_breakdown,127,1.097845394769419,Low,7.22
pot_holes,115,1.117598717262188,Low,7.23
others,964,2.241428793509543,Medium,11.21
others,860,2.148290546982733,Medium,11.01
others,939,2.086888271314333,Medium,11.03
pot_holes,113,0.9801394465185136,Low,7.09
pot_holes,108,1.0299751656946408,Low,7.14
others,766,2.0210234587395797,Medium,10.79
congestion,1127,2.157889156686713,Medium,13.28
vehicle_breakdown,79,0.9042167120409931,Low,6.98
vehicle_breakdown,109,1.1601253915322316,Low,7.27
others,1031,1.6612739294534367,Medium,10.69
others,936,1.757687505253107,Medium,10.69
vehicle_breakdown,78,0.8979817704609757,Medium,11.98
water_logging,805,3.744249359445509,Medium,12.55
vehicle_breakdown,84,1.150259326474214,Low,3.23
vehicle_breakdown,86,0.8191951115794053,Low,2.91
construction,448,5.7749567069562735,Medium,14.22
vehicle_breakdown,112,1.1434583584110016,Low,3.26
vehicle_breakdown,90,0.9607784862266692,Low,7.05
vehicle_breakdown,96,1.0836506468431844,Low,3.18
vehicle_breakdown,72,1.0148268439201849,Low,7.09
vehicle_breakdown,121,0.9663765220960544,Low,3.09
vehicle_breakdown,122,0.9836967605385745,Low,3.11
vehicle_breakdown,106,1.0726824587886945,Low,7.18
construction,591,6.147888001826398,Medium,15.74
others,1205,2.1204055354777696,Medium,11.33
vehicle_breakdown,97,1.1472573679314508,Low,3.24
water_logging,845,4.053791485355293,Medium,12.9
others,1140,1.749531854239212,Medium,10.89
water_logging,555,4.067944530752574,Low,8.62
road_conditions,1160,1.8183438206610205,Medium,10.98
vehicle_breakdown,99,0.8357506992642021,Low,2.93
vehicle_breakdown,91,1.157261891028344,Low,7.25
others,966,1.8290350467619718,Low,6.8
pot_holes,91,0.9869092701724934,Low,7.08
vehicle_breakdown,111,1.1972623832613616,Low,3.31
vehicle_breakdown,78,0.8477036238341421,Low,2.93
vehicle_breakdown,83,0.9996628378176529,Low,7.08
road_conditions,1065,2.3057250173565835,Low,7.37
vehicle_breakdown,111,1.1979197067387233,Low,7.31
pot_holes,92,0.869909255021152,Low,2.96
vehicle_breakdown,100,1.014994621029104,Low,7.11
others,1077,2.1931339067241207,Low,7.27
vehicle_breakdown,123,0.9445692602545918,Low,7.07
accident,720,1.620335513668764,Low,8.34
vehicle_breakdown,129,1.1301451527381179,Low,7.26
pot_holes,115,1.1604322527431603,Low,3.28
vehicle_breakdown,98,1.056847996187138,Low,3.15
vehicle_breakdown,112,0.8641668447831522,Low,2.98
vehicle_breakdown,96,1.1616932278566545,Low,3.26
vehicle_breakdown,121,1.0871546898645656,Low,7.21
others,1183,2.2753151215180383,Medium,11.46
vehicle_breakdown,83,0.9786430041251846,Low,7.06
vehicle_breakdown,74,0.8854472239908082,Low,2.96
vehicle_breakdown,116,1.1030524192741056,Low,7.22
vehicle_breakdown,73,1.0052109244019336,Low,3.08
others,945,1.6462667788884322,High,15.59
water_logging,586,3.7781806052312144,Medium,12.36
vehicle_breakdown,126,1.1532415969285397,Low,7.28
others,1168,1.8362631073741307,Medium,11.0
vehicle_breakdown,77,0.9739791661383017,Low,3.05
others,1265,2.395613708367001,Low,7.66
others,746,2.262253518628881,Medium,11.01
vehicle_breakdown,100,0.8945398678687669,Low,6.99
vehicle_breakdown,81,1.070196870876488,Low,7.15
vehicle_breakdown,84,0.884458829729298,Low,2.97
others,1239,1.902724141750854,High,16.14
vehicle_breakdown,71,0.9197873493147355,Low,6.99
vehicle_breakdown,89,0.8091788872987022,Low,6.9
construction,412,6.331314426469618,Medium,14.74
others,936,2.207639966117598,Low,7.14
vehicle_breakdown,90,0.9769219340824713,Low,7.07
vehicle_breakdown,80,0.8264840862162977,Low,2.91
congestion,1501,2.1244204280937065,Medium,13.63
vehicle_breakdown,101,1.0311998893193783,Low,3.13
vehicle_breakdown,70,1.0516007875560773,Low,3.12
vehicle_breakdown,72,0.8839381784615468,Low,2.96
construction,540,6.140924406827992,Medium,14.68
vehicle_breakdown,73,0.8005823973349553,Low,6.87
water_logging,772,4.466440482613228,Medium,13.24
vehicle_breakdown,84,0.8751385481105384,Low,2.96
construction,591,5.54641334965748,Medium,14.14
vehicle_breakdown,109,0.809079945906912,Low,6.92
vehicle_breakdown,129,0.9708714951582256,Low,7.1
vehicle_breakdown,86,1.0347267550016979,Low,7.12
water_logging,618,3.8213135877799163,Medium,12.44
construction,528,6.140569767659107,Medium,14.67
vehicle_breakdown,95,0.9640868598684891,Low,7.06
vehicle_breakdown,119,1.1526682719253127,Low,7.27
vehicle_breakdown,85,0.8894846342340447,Low,6.97
vehicle_breakdown,115,1.0635317105364193,Low,7.18
congestion,1011,2.3800495249768097,Medium,13.39
vehicle_breakdown,73,0.9528870916400238,Low,7.03
tree_fall,711,2.1923180753823512,Medium,11.9
vehicle_breakdown,105,1.1860570688000767,Low,7.29
vehicle_breakdown,76,0.9763306962773168,Low,7.05
vehicle_breakdown,73,1.156797774569061,Low,7.23
congestion,1121,2.0361034968419656,Low,9.16
tree_fall,739,1.6685048294776907,Medium,11.41
vehicle_breakdown,121,1.1184994157889188,Low,3.24
vehicle_breakdown,100,0.9518650871317628,Low,7.05
others,761,2.3912784247170116,Low,7.15
others,791,1.9842603386667532,Medium,10.78
pot_holes,124,0.9878230384237551,Low,7.11
procession,5279,6.175468585392289,Medium,19.45
vehicle_breakdown,124,1.1992790104549953,Low,7.32
vehicle_breakdown,99,0.9480850802040595,Low,3.05
vehicle_breakdown,84,1.0241349478514126,Low,3.11
vehicle_breakdown,90,0.8595351486998153,Low,2.95
vehicle_breakdown,98,0.9041888900536369,Medium,12.0
vehicle_breakdown,71,0.9164024234104906,Medium,11.99
vehicle_breakdown,85,1.1438291338662498,Medium,12.23
vehicle_breakdown,97,0.8929224912294454,Low,6.99
water_logging,884,3.653540944420768,Low,8.54
accident,841,1.782085057522349,High,17.62
others,758,2.2281221148048993,Medium,10.99
others,705,1.9225046308191915,Medium,10.63
others,1224,1.613269641503548,Medium,10.84
construction,489,6.464717467816102,Medium,14.95
others,991,1.8096764085012729,Medium,10.8
accident,740,2.1746754485834034,Medium,12.91
vehicle_breakdown,128,0.8318789004891085,Low,6.96
vehicle_breakdown,95,0.9189361476311876,Medium,12.01
pot_holes,82,1.1190939444120709,Low,3.2
public_event,4348,5.118194516451635,High,22.47
pot_holes,126,1.122633235162755,Low,7.25
vehicle_breakdown,90,1.0759851348159946,Low,7.17
vehicle_breakdown,118,0.8124250906895669,Low,6.93
others,910,1.8247868158625264,Low,6.73
vehicle_breakdown,107,0.9403917497255883,Low,3.05
others,915,1.8772524317301424,Low,6.79
vehicle_breakdown,86,1.1864039625759486,Low,7.27
vehicle_breakdown,93,1.179986885568888,Low,7.27
pot_holes,108,0.970700425902606,Low,3.08
road_conditions,1141,2.3716603834234524,Medium,11.51
vehicle_breakdown,126,0.9639365523356758,Low,7.09
others,792,1.8171216736224176,Medium,10.61
pot_holes,91,1.0003354464758745,Low,7.09
vehicle_breakdown,114,0.9776558016593051,Low,3.09
vehicle_breakdown,104,1.1233193777071264,Low,7.23
vehicle_breakdown,88,1.0296349882103382,Low,7.12
road_conditions,1082,1.8587914261503407,Low,6.94
vehicle_breakdown,100,0.9481361561438582,Low,7.05
vehicle_breakdown,115,0.8873272202350069,Low,3.0
vehicle_breakdown,123,0.8221100470793765,Low,6.95
congestion,852,2.1728786060093146,Medium,13.02
congestion,1260,1.767289682893489,Low,9.03
vehicle_breakdown,78,1.0993569865719766,Low,3.18
vehicle_breakdown,113,1.1209072214005873,Low,3.23
congestion,1312,1.6891684457544582,Medium,13.0
vehicle_breakdown,110,1.1785707990290657,Low,7.29
vehicle_breakdown,94,1.1447598671199612,Low,3.24
vehicle_breakdown,79,1.0974173145827417,Low,7.18
vehicle_breakdown,111,1.0744951874852622,Low,7.19
vehicle_breakdown,93,0.8886013046894071,Low,6.98
water_logging,668,3.2278055744870073,High,16.9
vehicle_breakdown,71,1.1644414453861855,Low,8.24
vehicle_breakdown,115,1.179255371247355,Low,7.29
others,987,2.131246698661684,Low,7.12
vehicle_breakdown,83,1.0439214895118303,Medium,12.13
vehicle_breakdown,94,1.197419516946416,Low,7.29
vehicle_breakdown,80,0.8698836527917468,Low,6.95
others,1020,2.121549735745036,Medium,11.14
pot_holes,81,1.0753950044926899,Low,3.16
others,1018,2.049599438150422,Medium,11.07
vehicle_breakdown,107,1.1171125880494563,Low,7.22
congestion,961,1.7030289760110624,Medium,12.66
vehicle_breakdown,107,1.1978428653258735,Low,7.3
vehicle_breakdown,117,1.1605189412525156,Low,3.28
vehicle_breakdown,114,1.1619586164819076,Low,7.28
vehicle_breakdown,126,0.9547485129617178,Low,3.08
vehicle_breakdown,74,0.9419959599456682,Low,7.02
vehicle_breakdown,78,1.0570913526109948,Low,3.14
others,755,1.693318197739302,Low,6.45
vehicle_breakdown,99,0.931517501876116,Low,7.03
congestion,862,2.3921013145996968,Medium,13.25
vehicle_breakdown,72,1.0700111871837372,Low,7.14
vehicle_breakdown,89,1.1921530316162652,Low,7.28
vehicle_breakdown,120,0.8316941038415566,Low,2.95
vehicle_breakdown,120,0.9502614883240739,Low,7.07
pot_holes,72,1.0520559814539008,Low,7.12
vehicle_breakdown,113,1.0721171728785572,Low,3.19
others,851,1.9210312349070835,Medium,10.77
congestion,906,1.7798026045771471,Medium,12.69
vehicle_breakdown,113,0.9557168519558482,Low,7.07
tree_fall,1206,1.9485757820835599,Medium,11.15
vehicle_breakdown,129,0.9869170973136235,Low,7.12
vehicle_breakdown,122,1.077386799289432,Low,7.2
vehicle_breakdown,105,1.0685578646811775,Low,7.17
tree_fall,1073,2.102411588345083,Low,7.18
vehicle_breakdown,109,1.1744847680142265,Low,7.28
tree_fall,1156,1.987367998281277,Low,7.14
construction,452,6.056375583705659,Medium,14.51
vehicle_breakdown,104,1.1930921079818715,Low,7.3
others,828,2.048804631889107,Medium,10.88
water_logging,706,4.165692807961399,Low,8.87
tree_fall,734,2.166374518548581,Low,6.9
construction,552,6.91649193658176,High,20.47
water_logging,870,4.565249383575096,Medium,14.44
water_logging,872,3.386913321495454,Low,8.26
water_logging,752,3.3546595255288096,Low,8.11
water_logging,509,4.304041385080087,Medium,12.81
vehicle_breakdown,119,0.8802511865445684,Low,7.0
construction,581,7.158731999138621,High,20.74
tree_fall,851,2.061586337755546,Low,6.91
vehicle_breakdown,102,1.0189207108306062,Low,3.12
vehicle_breakdown,101,0.8947974574365349,Low,7.0
water_logging,634,3.7013619135427196,High,17.34
vehicle_breakdown,105,0.8192621078231149,Low,2.92
others,927,1.7252067027449804,Medium,10.65
pot_holes,127,0.9059731953653537,Low,7.03
vehicle_breakdown,109,1.108942234690648,Low,7.22
vehicle_breakdown,126,0.8213524976602146,Low,6.95
water_logging,515,3.427918437018067,Medium,11.94
construction,642,4.812975342457046,Medium,14.45
accident,686,2.059573545443743,Medium,12.75
others,840,1.8518340969944052,Medium,10.69
others,747,2.35298837092453,Medium,11.1
vehicle_breakdown,78,1.036602590840001,Low,3.11
vehicle_breakdown,114,1.0267269892163118,Low,7.14
accident,577,1.7886406357908122,Low,8.37
construction,396,5.074336468947384,Medium,14.47
construction,368,5.740713734344656,High,19.11
water_logging,764,4.296149405768416,Medium,13.06
others,1028,2.1096079207883944,Medium,11.14
pot_holes,80,0.9874962611161197,Low,3.07
vehicle_breakdown,95,0.9907811352024962,Low,7.09
vehicle_breakdown,96,0.970712064772339,Low,7.07
vehicle_breakdown,85,0.9611503339663519,Low,7.05
others,1278,2.0200409668567363,Medium,12.3
vehicle_breakdown,92,0.8223541348927931,Low,6.91
vehicle_breakdown,71,1.0335668155105293,Low,3.1
vehicle_breakdown,80,0.9773472229903585,Low,3.06
road_conditions,1201,2.2623770011712425,Low,7.46
vehicle_breakdown,78,0.8606974763012669,Low,6.94
water_logging,589,3.981634128486462,Medium,12.57
congestion,1329,1.7303472472140666,Medium,14.06
vehicle_breakdown,80,1.0927884092220808,Low,7.17
vehicle_breakdown,88,0.9172689270415953,Low,3.01
vehicle_breakdown,102,1.1446305386807516,Low,7.25
vehicle_breakdown,108,0.9045439572661702,Low,7.01
vehicle_breakdown,110,1.0656218088037384,Low,7.18
vehicle_breakdown,120,1.0788647936695734,Low,3.2
water_logging,604,4.699976339741654,High,18.3
construction,519,7.119382180480306,Low,11.64
vehicle_breakdown,103,1.0490114583857633,Low,3.15
vehicle_breakdown,73,0.8270640246734628,Low,6.9
vehicle_breakdown,113,1.101549633774838,Low,7.21
vehicle_breakdown,112,1.0683493491448202,Low,3.18
vehicle_breakdown,99,1.1939816923535915,Low,7.29
vehicle_breakdown,111,0.8491087454641388,Low,6.96
accident,844,1.9867009224748458,Medium,13.83
pot_holes,92,0.9461724829488044,Low,3.04
accident,961,1.683673930601795,Low,8.64
vehicle_breakdown,97,1.127839293018907,Low,3.22
pot_holes,114,0.9266256956980043,Low,3.04
vehicle_breakdown,106,1.0890702516475965,Low,3.2
accident,901,2.128012359941371,Medium,13.03
others,739,2.3420960064489273,Low,7.08
vehicle_breakdown,129,0.949739427807822,Low,3.08
vehicle_breakdown,116,0.8359725854132132,Low,2.95
vehicle_breakdown,117,0.8784764295739287,Low,3.0
vehicle_breakdown,88,0.9909786564622558,Low,7.08
vehicle_breakdown,108,0.9941916179342258,Low,7.1
vehicle_breakdown,115,1.0352772838351914,Low,3.15
procession,6209,4.890953559475562,Medium,19.1
vehicle_breakdown,114,0.823343203083015,Low,2.94
accident,741,2.2056900078709214,Medium,12.95
vehicle_breakdown,109,1.1801796088607663,Low,7.29
vehicle_breakdown,83,0.8442345230987994,Low,6.93
accident,624,2.2487614803696907,Low,8.87
vehicle_breakdown,100,0.8768400250657,Low,6.98
vehicle_breakdown,83,1.1836431714815387,Low,3.27
accident,709,2.134850589751963,Medium,12.84
pot_holes,84,1.0728889803848325,Low,7.16
vehicle_breakdown,118,0.9110090529782798,Low,3.03
vehicle_breakdown,77,1.099402165126457,Low,7.18
pot_holes,80,1.0820207190994227,Low,3.16
vehicle_breakdown,79,1.0927263200532094,Low,7.17
vehicle_breakdown,126,0.8272034457178604,Low,7.95
vehicle_breakdown,75,1.0817560851047778,Low,7.16
construction,480,6.7869355081102345,Medium,16.27
construction,530,5.836658071533035,Medium,15.37
vehicle_breakdown,89,1.0046575810905243,Low,7.09
vehicle_breakdown,85,0.9019208521624003,Low,6.99
construction,517,6.8795163941247255,Medium,16.4
vehicle_breakdown,92,0.806445669867225,Low,6.9
vehicle_breakdown,92,0.9104084718020882,Low,7.0
vehicle_breakdown,102,0.9538722467942702,Low,7.06
tree_fall,806,1.9015214081770233,Medium,10.71
vehicle_breakdown,79,0.9072433198434503,Low,2.99
accident,821,2.065369378486434,Medium,12.89
construction,357,5.729321586525868,Low,10.09
road_conditions,1184,2.040301293540839,Low,7.22
others,834,1.9588064541956784,Medium,10.79
others,1134,2.345287020464614,Medium,11.48
water_logging,802,4.149558552793624,Low,8.95
road_conditions,970,2.103976244017693,Low,7.07
vehicle_breakdown,78,0.8815453707735819,Low,6.96
others,737,2.0773487205784686,Medium,11.81
vehicle_breakdown,84,1.1662239576952533,Low,7.25
vehicle_breakdown,101,0.8858912868627888,Low,6.99
vehicle_breakdown,111,0.8337311540461076,Low,6.94
vehicle_breakdown,91,1.0653775499741227,Low,7.16
others,1032,1.6690374674105537,Medium,10.7
vehicle_breakdown,117,0.8294419531526405,Medium,11.95
vehicle_breakdown,75,0.8298874182185265,Low,6.9
protest,7455,6.177099534352667,High,28.63
protest,6363,7.762734412440525,High,29.13
protest,8410,6.622077227028479,High,30.03
pot_holes,119,0.8536350929392877,Low,2.97
vehicle_breakdown,89,0.8692001168447733,Low,2.96
others,968,2.3275083913431174,Low,7.3
vehicle_breakdown,126,1.1843318232581868,Low,7.31
vehicle_breakdown,91,0.9644559688867133,Medium,12.06
vehicle_breakdown,124,0.8631764396155412,Low,2.99
vehicle_breakdown,128,0.9655517350825399,Low,3.09
vehicle_breakdown,115,0.9597404274564836,Low,3.07
road_conditions,1240,1.7925543417532281,Low,7.03
vehicle_breakdown,100,0.9805311108220082,Low,7.08
road_conditions,981,2.0434053295045977,Low,7.02
construction,351,5.018354379031044,Low,9.37
vehicle_breakdown,72,1.102467411192801,Low,7.17
pot_holes,129,1.055684301497383,Low,3.18
vehicle_breakdown,98,1.0773190735786802,Low,8.18
vehicle_breakdown,77,1.0343984039359233,Low,7.11
vehicle_breakdown,95,1.0202522773805778,Low,7.12
others,1135,2.0674516475876707,Low,7.2
vehicle_breakdown,91,0.9995069190411862,Low,3.09
accident,885,2.199061764269341,Medium,13.08
vehicle_breakdown,96,1.0011466855442948,Low,7.1
water_logging,651,4.438251690995046,Low,9.09
vehicle_breakdown,78,1.1441929837696005,Low,7.22
public_event,5324,5.972707381185641,High,23.3
vehicle_breakdown,71,1.1726765634432068,Low,7.24
vehicle_breakdown,99,1.0165004325866651,Low,7.12
procession,7094,7.003922668312535,Medium,22.1
congestion,1294,1.977080897693543,Medium,13.27
vehicle_breakdown,91,1.1927022323575878,Low,3.28
procession,8179,5.110005738943253,Medium,21.29
vehicle_breakdown,86,0.9883304041413248,Low,7.07
vehicle_breakdown,94,1.0853416813746872,Low,3.18
vehicle_breakdown,121,0.9845035319882085,Low,3.11
procession,8541,7.076584311849499,Medium,23.62
